date,fund,asset,weight
2022-04-01,Equity Max-Sharpe,EQ_CAT,0.0
2022-04-01,Equity Max-Sharpe,EQ_CCI,9.382125144034252e-18
2022-04-01,Equity Max-Sharpe,EQ_CMCSA,3.66958073299502e-18
2022-04-01,Equity Max-Sharpe,EQ_COP,0.07759671516130923
2022-04-01,Equity Max-Sharpe,EQ_CVX,0.10668201892983153
2022-04-01,Equity Max-Sharpe,EQ_D,1.0491933491668658e-18
2022-04-01,Equity Max-Sharpe,EQ_DD,6.892374153074186e-19
2022-04-01,Equity Max-Sharpe,EQ_DIS,1.1237531080194038e-18
2022-04-01,Equity Max-Sharpe,EQ_DOW,0.0
2022-04-01,Equity Max-Sharpe,EQ_DUK,1.7295029979955802e-19
2022-04-01,Equity Max-Sharpe,EQ_EA,8.170486793683565e-19
2022-04-01,Equity Max-Sharpe,EQ_GE,4.180714666280072e-18
2022-04-01,Equity Max-Sharpe,EQ_GILD,0.0
2022-04-01,Equity Max-Sharpe,EQ_GS,0.0
2022-04-01,Equity Max-Sharpe,EQ_INTC,3.4820496964884544e-18
2022-04-01,Equity Max-Sharpe,EQ_KO,0.0
2022-04-01,Equity Max-Sharpe,EQ_MMM,3.346820779096734e-18
2022-04-01,Equity Max-Sharpe,EQ_MRK,9.488178318598181e-18
2022-04-01,Equity Max-Sharpe,EQ_MS,0.0
2022-04-01,Equity Max-Sharpe,EQ_NEE,1.3477145894201315e-18
2022-04-01,Equity Max-Sharpe,EQ_NEM,0.0584533285642319
2022-04-01,Equity Max-Sharpe,EQ_NKE,1.5567863342607857e-19
2022-04-01,Equity Max-Sharpe,EQ_NUE,0.03611185832532901
2022-04-01,Equity Max-Sharpe,EQ_NVDA,0.07092891404953265
2022-04-01,Equity Max-Sharpe,EQ_O,1.2544669973248842e-17
2022-04-01,Equity Max-Sharpe,EQ_OXY,0.004774180613900838
2022-04-01,Equity Max-Sharpe,EQ_PLD,0.026099905735580957
2022-04-01,Equity Max-Sharpe,EQ_PSA,0.3204481336473461
2022-04-01,Equity Max-Sharpe,EQ_QCOM,3.058492873728303e-18
2022-04-01,Equity Max-Sharpe,EQ_SBUX,3.592228541734809e-18
2022-04-01,Equity Max-Sharpe,EQ_SHW,0.0
2022-04-01,Equity Max-Sharpe,EQ_SLB,1.0957513645281908e-18
2022-04-01,Equity Max-Sharpe,EQ_SO,0.0
2022-04-01,Equity Max-Sharpe,EQ_T,0.0
2022-04-01,Equity Max-Sharpe,EQ_TMUS,0.0
2022-04-01,Equity Max-Sharpe,EQ_TTWO,0.0
2022-04-01,Equity Max-Sharpe,EQ_UPS,0.0
2022-04-01,Equity Max-Sharpe,EQ_USB,0.0
2022-04-01,Equity Max-Sharpe,EQ_V,0.0
2022-04-01,Equity Max-Sharpe,EQ_WFC,0.0
2022-04-01,Equity Max-Sharpe,EQ_WMT,0.0
2022-04-01,Equity Max-Sharpe,EQ_XOM,8.46742265699949e-18
2022-05-02,Equity Max-Sharpe,EQ_ABBV,0.19775446166421323
2022-05-02,Equity Max-Sharpe,EQ_ABT,0.0
2022-05-02,Equity Max-Sharpe,EQ_ADBE,0.0
2022-05-02,Equity Max-Sharpe,EQ_AEP,1.4505691636109976e-17
2022-05-02,Equity Max-Sharpe,EQ_AMD,2.314975683090446e-18
2022-05-02,Equity Max-Sharpe,EQ_AMGN,1.8184103155148457e-18
2022-05-02,Equity Max-Sharpe,EQ_AMT,0.0
2022-05-02,Equity Max-Sharpe,EQ_BA,0.0
2022-05-02,Equity Max-Sharpe,EQ_CAT,0.0
2022-05-02,Equity Max-Sharpe,EQ_CCI,2.4319511520798693e-19
2022-05-02,Equity Max-Sharpe,EQ_CMCSA,0.0
2022-05-02,Equity Max-Sharpe,EQ_COP,0.17409323606235966
2022-05-02,Equity Max-Sharpe,EQ_CVX,0.08472138763303297
2022-05-02,Equity Max-Sharpe,EQ_D,1.2058669598595012e-19
2022-05-02,Equity Max-Sharpe,EQ_DD,5.76618448607004e-19
2022-05-02,Equity Max-Sharpe,EQ_DIS,0.0
2022-05-02,Equity Max-Sharpe,EQ_DOW,8.614529801713111e-19
2022-05-02,Equity Max-Sharpe,EQ_DUK,0.0
2022-05-02,Equity Max-Sharpe,EQ_EA,0.0
2022-05-02,Equity Max-Sharpe,EQ_GE,2.026689327069002e-18
2022-05-02,Equity Max-Sharpe,EQ_GILD,2.1502984713280396e-18
2022-05-02,Equity Max-Sharpe,EQ_GS,1.936805176142537e-18
2022-05-02,Equity Max-Sharpe,EQ_INTC,0.0
2022-05-02,Equity Max-Sharpe,EQ_KO,0.022683842108813097
2022-05-02,Equity Max-Sharpe,EQ_MMM,0.0
2022-05-02,Equity Max-Sharpe,EQ_MRK,0.08067105033272105
2022-05-02,Equity Max-Sharpe,EQ_MS,0.0
2022-05-02,Equity Max-Sharpe,EQ_NEE,0.0
2022-05-02,Equity Max-Sharpe,EQ_NEM,1.0425454026847824e-17
2022-05-02,Equity Max-Sharpe,EQ_NKE,7.5872395663295345e-19
2022-05-02,Equity Max-Sharpe,EQ_NUE,0.1048176464256034
2022-05-02,Equity Max-Sharpe,EQ_NVDA,7.223277752574585e-18
2022-05-02,Equity Max-Sharpe,EQ_O,1.9521240900670426e-18
2022-05-02,Equity Max-Sharpe,EQ_OXY,0.01292515531657498
2022-05-02,Equity Max-Sharpe,EQ_PLD,0.22373134282266585
2022-05-02,Equity Max-Sharpe,EQ_PSA,0.09860187763401573
2022-05-02,Equity Max-Sharpe,EQ_QCOM,4.640106421047473e-19
2022-05-02,Equity Max-Sharpe,EQ_SBUX,1.9028889772099564e-18
2022-05-02,Equity Max-Sharpe,EQ_SHW,0.0
2022-05-02,Equity Max-Sharpe,EQ_SLB,2.189055030324924e-17
2022-05-02,Equity Max-Sharpe,EQ_SO,0.0
2022-05-02,Equity Max-Sharpe,EQ_T,0.0
2022-05-02,Equity Max-Sharpe,EQ_TMUS,0.0
2022-05-02,Equity Max-Sharpe,EQ_TTWO,0.0
2022-05-02,Equity Max-Sharpe,EQ_UPS,3.4208291769249354e-18
2022-05-02,Equity Max-Sharpe,EQ_USB,0.0
2022-05-02,Equity Max-Sharpe,EQ_V,2.4339914511125493e-18
2022-05-02,Equity Max-Sharpe,EQ_WFC,3.899803319021403e-18
2022-05-02,Equity Max-Sharpe,EQ_WMT,6.7662724284444074e-18
2022-05-02,Equity Max-Sharpe,EQ_XOM,3.0509260815247787e-18
2022-06-01,Equity Max-Sharpe,EQ_ABBV,0.25413750574470806
2022-06-01,Equity Max-Sharpe,EQ_ABT,1.5917958704083888e-17
2022-06-01,Equity Max-Sharpe,EQ_ADBE,5.458622148177661e-18
2022-06-01,Equity Max-Sharpe,EQ_AEP,0.11002974543532291
2022-06-01,Equity Max-Sharpe,EQ_AMD,0.040224104750744075
2022-06-01,Equity Max-Sharpe,EQ_AMGN,1.0465027218547363e-17
2022-06-01,Equity Max-Sharpe,EQ_AMT,0.0
2022-06-01,Equity Max-Sharpe,EQ_BA,1.7161748975416645e-18
2022-06-01,Equity Max-Sharpe,EQ_CAT,4.7401289861307056e-18
2022-06-01,Equity Max-Sharpe,EQ_CCI,0.0
2022-06-01,Equity Max-Sharpe,EQ_CMCSA,7.564471162113123e-18
2022-06-01,Equity Max-Sharpe,EQ_COP,0.049921915381303555
2022-06-01,Equity Max-Sharpe,EQ_CVX,0.19432088341267403
2022-06-01,Equity Max-Sharpe,EQ_D,2.305040924258299e-17
2022-06-01,Equity Max-Sharpe,EQ_DD,1.6414468078866046e-18
2022-06-01,Equity Max-Sharpe,EQ_DIS,1.4065921520124169e-18
2022-06-01,Equity Max-Sharpe,EQ_DOW,0.0
2022-06-01,Equity Max-Sharpe,EQ_DUK,2.400884652743008e-18
2022-06-01,Equity Max-Sharpe,EQ_EA,0.0
2022-06-01,Equity Max-Sharpe,EQ_GE,2.027620797443857e-18
2022-06-01,Equity Max-Sharpe,EQ_GILD,1.140092879153522e-17
2022-06-01,Equity Max-Sharpe,EQ_GS,0.0
2022-06-01,Equity Max-Sharpe,EQ_INTC,6.659500457735832e-18
2022-06-01,Equity Max-Sharpe,EQ_KO,1.5984043380316973e-17
2022-06-01,Equity Max-Sharpe,EQ_MMM,4.835532520657928e-18
2022-06-01,Equity Max-Sharpe,EQ_MRK,0.13378869344484964
2022-06-01,Equity Max-Sharpe,EQ_MS,0.0
2022-06-01,Equity Max-Sharpe,EQ_NEE,0.0
2022-06-01,Equity Max-Sharpe,EQ_NEM,0.0
2022-06-01,Equity Max-Sharpe,EQ_NKE,4.3286138501673237e-19
2022-06-01,Equity Max-Sharpe,EQ_NUE,0.0
2022-06-01,Equity Max-Sharpe,EQ_NVDA,0.0
2022-06-01,Equity Max-Sharpe,EQ_O,0.0
2022-06-01,Equity Max-Sharpe,EQ_OXY,0.06760699372125065
2022-06-01,Equity Max-Sharpe,EQ_PLD,0.0
2022-06-01,Equity Max-Sharpe,EQ_PSA,4.294236467576207e-18
2022-06-01,Equity Max-Sharpe,EQ_QCOM,0.0
2022-06-01,Equity Max-Sharpe,EQ_SBUX,1.9559757979557963e-18
2022-06-01,Equity Max-Sharpe,EQ_SHW,0.0
2022-06-01,Equity Max-Sharpe,EQ_SLB,0.0
2022-06-01,Equity Max-Sharpe,EQ_SO,0.14997015810914713
2022-06-01,Equity Max-Sharpe,EQ_T,0.0
2022-06-01,Equity Max-Sharpe,EQ_TMUS,0.0
2022-06-01,Equity Max-Sharpe,EQ_TTWO,4.186675474449797e-18
2022-06-01,Equity Max-Sharpe,EQ_UPS,0.0
2022-06-01,Equity Max-Sharpe,EQ_USB,0.0
2022-06-01,Equity Max-Sharpe,EQ_V,0.0
2022-06-01,Equity Max-Sharpe,EQ_WFC,0.0
2022-06-01,Equity Max-Sharpe,EQ_WMT,0.0
2022-06-01,Equity Max-Sharpe,EQ_XOM,4.257057108891392e-17
2022-07-01,Equity Max-Sharpe,EQ_ABBV,0.02
2022-07-01,Equity Max-Sharpe,EQ_ABT,0.02
2022-07-01,Equity Max-Sharpe,EQ_ADBE,0.02
2022-07-01,Equity Max-Sharpe,EQ_AEP,0.02
2022-07-01,Equity Max-Sharpe,EQ_AMD,0.02
2022-07-01,Equity Max-Sharpe,EQ_AMGN,0.02
2022-07-01,Equity Max-Sharpe,EQ_AMT,0.02
2022-07-01,Equity Max-Sharpe,EQ_BA,0.02
2022-07-01,Equity Max-Sharpe,EQ_CAT,0.02
2022-07-01,Equity Max-Sharpe,EQ_CCI,0.02
2022-07-01,Equity Max-Sharpe,EQ_CMCSA,0.02
2022-07-01,Equity Max-Sharpe,EQ_COP,0.02
2022-07-01,Equity Max-Sharpe,EQ_CVX,0.02
2022-07-01,Equity Max-Sharpe,EQ_D,0.02
2022-07-01,Equity Max-Sharpe,EQ_DD,0.02
2022-07-01,Equity Max-Sharpe,EQ_DIS,0.02
2022-07-01,Equity Max-Sharpe,EQ_DOW,0.02
2022-07-01,Equity Max-Sharpe,EQ_DUK,0.02
2022-07-01,Equity Max-Sharpe,EQ_EA,0.02
2022-07-01,Equity Max-Sharpe,EQ_GE,0.02
2022-07-01,Equity Max-Sharpe,EQ_GILD,0.02
2022-07-01,Equity Max-Sharpe,EQ_GS,0.02
2022-07-01,Equity Max-Sharpe,EQ_INTC,0.02
2022-07-01,Equity Max-Sharpe,EQ_KO,0.02
2022-07-01,Equity Max-Sharpe,EQ_MMM,0.02
2022-07-01,Equity Max-Sharpe,EQ_MRK,0.02
2022-07-01,Equity Max-Sharpe,EQ_MS,0.02
2022-07-01,Equity Max-Sharpe,EQ_NEE,0.02
2022-07-01,Equity Max-Sharpe,EQ_NEM,0.02
2022-07-01,Equity Max-Sharpe,EQ_NKE,0.02
2022-07-01,Equity Max-Sharpe,EQ_NUE,0.02
2022-07-01,Equity Max-Sharpe,EQ_NVDA,0.02
2022-07-01,Equity Max-Sharpe,EQ_O,0.02
2022-07-01,Equity Max-Sharpe,EQ_OXY,0.02
2022-07-01,Equity Max-Sharpe,EQ_PLD,0.02
2022-07-01,Equity Max-Sharpe,EQ_PSA,0.02
2022-07-01,Equity Max-Sharpe,EQ_QCOM,0.02
2022-07-01,Equity Max-Sharpe,EQ_SBUX,0.02
2022-07-01,Equity Max-Sharpe,EQ_SHW,0.02
2022-07-01,Equity Max-Sharpe,EQ_SLB,0.02
2022-07-01,Equity Max-Sharpe,EQ_SO,0.02
2022-07-01,Equity Max-Sharpe,EQ_T,0.02
2022-07-01,Equity Max-Sharpe,EQ_TMUS,0.02
2022-07-01,Equity Max-Sharpe,EQ_TTWO,0.02
2022-07-01,Equity Max-Sharpe,EQ_UPS,0.02
2022-07-01,Equity Max-Sharpe,EQ_USB,0.02
2022-07-01,Equity Max-Sharpe,EQ_V,0.02
2022-07-01,Equity Max-Sharpe,EQ_WFC,0.02
2022-07-01,Equity Max-Sharpe,EQ_WMT,0.02
2022-07-01,Equity Max-Sharpe,EQ_XOM,0.02
2022-08-01,Equity Max-Sharpe,EQ_ABBV,0.24024273168449164
2022-08-01,Equity Max-Sharpe,EQ_ABT,0.0
2022-08-01,Equity Max-Sharpe,EQ_ADBE,1.0818047268711457e-18
2022-08-01,Equity Max-Sharpe,EQ_AEP,1.3133698150350159e-17
2022-08-01,Equity Max-Sharpe,EQ_AMD,4.0176171069716175e-18
2022-08-01,Equity Max-Sharpe,EQ_AMGN,4.340649212964043e-18
2022-08-01,Equity Max-Sharpe,EQ_AMT,0.0
2022-08-01,Equity Max-Sharpe,EQ_BA,1.0267507842570112e-18
2022-08-01,Equity Max-Sharpe,EQ_CAT,6.7875917638466164e-18
2022-08-01,Equity Max-Sharpe,EQ_CCI,0.0
2022-08-01,Equity Max-Sharpe,EQ_CMCSA,0.0
2022-08-01,Equity Max-Sharpe,EQ_COP,0.0
2022-08-01,Equity Max-Sharpe,EQ_CVX,0.21044200116994602
2022-08-01,Equity Max-Sharpe,EQ_D,2.7349990638327865e-17
2022-08-01,Equity Max-Sharpe,EQ_DD,0.0
2022-08-01,Equity Max-Sharpe,EQ_DIS,1.8837374420208867e-18
2022-08-01,Equity Max-Sharpe,EQ_DOW,2.0509631938288526e-18
2022-08-01,Equity Max-Sharpe,EQ_DUK,1.3679955353552402e-17
2022-08-01,Equity Max-Sharpe,EQ_EA,9.984181719585283e-19
2022-08-01,Equity Max-Sharpe,EQ_GE,0.0
2022-08-01,Equity Max-Sharpe,EQ_GILD,5.939913571522699e-18
2022-08-01,Equity Max-Sharpe,EQ_GS,5.426895216387088e-19
2022-08-01,Equity Max-Sharpe,EQ_INTC,0.0
2022-08-01,Equity Max-Sharpe,EQ_KO,1.1374015884262209e-17
2022-08-01,Equity Max-Sharpe,EQ_MMM,0.0
2022-08-01,Equity Max-Sharpe,EQ_MRK,0.057572711653608374
2022-08-01,Equity Max-Sharpe,EQ_MS,5.011436310647847e-18
2022-08-01,Equity Max-Sharpe,EQ_NEE,1.9153242194747224e-17
2022-08-01,Equity Max-Sharpe,EQ_NEM,0.0
2022-08-01,Equity Max-Sharpe,EQ_NKE,0.0
2022-08-01,Equity Max-Sharpe,EQ_NUE,0.022227445324922976
2022-08-01,Equity Max-Sharpe,EQ_NVDA,1.976433264137222e-18
2022-08-01,Equity Max-Sharpe,EQ_O,0.0
2022-08-01,Equity Max-Sharpe,EQ_OXY,0.16718074680004508
2022-08-01,Equity Max-Sharpe,EQ_PLD,1.855772844475267e-17
2022-08-01,Equity Max-Sharpe,EQ_PSA,4.7963361902571424e-18
2022-08-01,Equity Max-Sharpe,EQ_QCOM,0.0
2022-08-01,Equity Max-Sharpe,EQ_SBUX,0.0
2022-08-01,Equity Max-Sharpe,EQ_SHW,6.229044081506908e-18
2022-08-01,Equity Max-Sharpe,EQ_SLB,5.787840856889281e-17
2022-08-01,Equity Max-Sharpe,EQ_SO,0.30233436336698594
2022-08-01,Equity Max-Sharpe,EQ_T,3.474780059891822e-18
2022-08-01,Equity Max-Sharpe,EQ_TMUS,1.8525468812523313e-18
2022-08-01,Equity Max-Sharpe,EQ_TTWO,0.0
2022-08-01,Equity Max-Sharpe,EQ_UPS,2.937019023175573e-18
2022-08-01,Equity Max-Sharpe,EQ_USB,8.154367044193081e-19
2022-08-01,Equity Max-Sharpe,EQ_V,3.964349948141909e-18
2022-08-01,Equity Max-Sharpe,EQ_WFC,5.804965390734058e-18
2022-08-01,Equity Max-Sharpe,EQ_WMT,7.12776525293592e-19
2022-08-01,Equity Max-Sharpe,EQ_XOM,2.025756908842727e-17
2022-09-01,Equity Max-Sharpe,EQ_ABBV,0.02
2022-09-01,Equity Max-Sharpe,EQ_ABT,0.02
2022-09-01,Equity Max-Sharpe,EQ_ADBE,0.02
2022-09-01,Equity Max-Sharpe,EQ_AEP,0.02
2022-09-01,Equity Max-Sharpe,EQ_AMD,0.02
2022-09-01,Equity Max-Sharpe,EQ_AMGN,0.02
2022-09-01,Equity Max-Sharpe,EQ_AMT,0.02
2022-09-01,Equity Max-Sharpe,EQ_BA,0.02
2022-09-01,Equity Max-Sharpe,EQ_CAT,0.02
2022-09-01,Equity Max-Sharpe,EQ_CCI,0.02
2022-09-01,Equity Max-Sharpe,EQ_CMCSA,0.02
2022-09-01,Equity Max-Sharpe,EQ_COP,0.02
2022-09-01,Equity Max-Sharpe,EQ_CVX,0.02
2022-09-01,Equity Max-Sharpe,EQ_D,0.02
2022-09-01,Equity Max-Sharpe,EQ_DD,0.02
2022-09-01,Equity Max-Sharpe,EQ_DIS,0.02
2022-09-01,Equity Max-Sharpe,EQ_DOW,0.02
2022-09-01,Equity Max-Sharpe,EQ_DUK,0.02
2022-09-01,Equity Max-Sharpe,EQ_EA,0.02
2022-09-01,Equity Max-Sharpe,EQ_GE,0.02
2022-09-01,Equity Max-Sharpe,EQ_GILD,0.02
2022-09-01,Equity Max-Sharpe,EQ_GS,0.02
2022-09-01,Equity Max-Sharpe,EQ_INTC,0.02
2022-09-01,Equity Max-Sharpe,EQ_KO,0.02
2022-09-01,Equity Max-Sharpe,EQ_MMM,0.02
2022-09-01,Equity Max-Sharpe,EQ_MRK,0.02
2022-09-01,Equity Max-Sharpe,EQ_MS,0.02
2022-09-01,Equity Max-Sharpe,EQ_NEE,0.02
2022-09-01,Equity Max-Sharpe,EQ_NEM,0.02
2022-09-01,Equity Max-Sharpe,EQ_NKE,0.02
2022-09-01,Equity Max-Sharpe,EQ_NUE,0.02
2022-09-01,Equity Max-Sharpe,EQ_NVDA,0.02
2022-09-01,Equity Max-Sharpe,EQ_O,0.02
2022-09-01,Equity Max-Sharpe,EQ_OXY,0.02
2022-09-01,Equity Max-Sharpe,EQ_PLD,0.02
2022-09-01,Equity Max-Sharpe,EQ_PSA,0.02
2022-09-01,Equity Max-Sharpe,EQ_QCOM,0.02
2022-09-01,Equity Max-Sharpe,EQ_SBUX,0.02
2022-09-01,Equity Max-Sharpe,EQ_SHW,0.02
2022-09-01,Equity Max-Sharpe,EQ_SLB,0.02
2022-09-01,Equity Max-Sharpe,EQ_SO,0.02
2022-09-01,Equity Max-Sharpe,EQ_T,0.02
2022-09-01,Equity Max-Sharpe,EQ_TMUS,0.02
2022-09-01,Equity Max-Sharpe,EQ_TTWO,0.02
2022-09-01,Equity Max-Sharpe,EQ_UPS,0.02
2022-09-01,Equity Max-Sharpe,EQ_USB,0.02
2022-09-01,Equity Max-Sharpe,EQ_V,0.02
2022-09-01,Equity Max-Sharpe,EQ_WFC,0.02
2022-09-01,Equity Max-Sharpe,EQ_WMT,0.02
2022-09-01,Equity Max-Sharpe,EQ_XOM,0.02
2022-10-03,Equity Max-Sharpe,EQ_ABBV,0.02
2022-10-03,Equity Max-Sharpe,EQ_ABT,0.02
2022-10-03,Equity Max-Sharpe,EQ_ADBE,0.02
2022-10-03,Equity Max-Sharpe,EQ_AEP,0.02
2022-10-03,Equity Max-Sharpe,EQ_AMD,0.02
2022-10-03,Equity Max-Sharpe,EQ_AMGN,0.02
2022-10-03,Equity Max-Sharpe,EQ_AMT,0.02
2022-10-03,Equity Max-Sharpe,EQ_BA,0.02
2022-10-03,Equity Max-Sharpe,EQ_CAT,0.02
2022-10-03,Equity Max-Sharpe,EQ_CCI,0.02
2022-10-03,Equity Max-Sharpe,EQ_CMCSA,0.02
2022-10-03,Equity Max-Sharpe,EQ_COP,0.02
2022-10-03,Equity Max-Sharpe,EQ_CVX,0.02
2022-10-03,Equity Max-Sharpe,EQ_D,0.02
2022-10-03,Equity Max-Sharpe,EQ_DD,0.02
2022-10-03,Equity Max-Sharpe,EQ_DIS,0.02
2022-10-03,Equity Max-Sharpe,EQ_DOW,0.02
2022-10-03,Equity Max-Sharpe,EQ_DUK,0.02
2022-10-03,Equity Max-Sharpe,EQ_EA,0.02
2022-10-03,Equity Max-Sharpe,EQ_GE,0.02
2022-10-03,Equity Max-Sharpe,EQ_GILD,0.02
2022-10-03,Equity Max-Sharpe,EQ_GS,0.02
2022-10-03,Equity Max-Sharpe,EQ_INTC,0.02
2022-10-03,Equity Max-Sharpe,EQ_KO,0.02
2022-10-03,Equity Max-Sharpe,EQ_MMM,0.02
2022-10-03,Equity Max-Sharpe,EQ_MRK,0.02
2022-10-03,Equity Max-Sharpe,EQ_MS,0.02
2022-10-03,Equity Max-Sharpe,EQ_NEE,0.02
2022-10-03,Equity Max-Sharpe,EQ_NEM,0.02
2022-10-03,Equity Max-Sharpe,EQ_NKE,0.02
2022-10-03,Equity Max-Sharpe,EQ_NUE,0.02
2022-10-03,Equity Max-Sharpe,EQ_NVDA,0.02
2022-10-03,Equity Max-Sharpe,EQ_O,0.02
2022-10-03,Equity Max-Sharpe,EQ_OXY,0.02
2022-10-03,Equity Max-Sharpe,EQ_PLD,0.02
2022-10-03,Equity Max-Sharpe,EQ_PSA,0.02
2022-10-03,Equity Max-Sharpe,EQ_QCOM,0.02
2022-10-03,Equity Max-Sharpe,EQ_SBUX,0.02
2022-10-03,Equity Max-Sharpe,EQ_SHW,0.02
2022-10-03,Equity Max-Sharpe,EQ_SLB,0.02
2022-10-03,Equity Max-Sharpe,EQ_SO,0.02
2022-10-03,Equity Max-Sharpe,EQ_T,0.02
2022-10-03,Equity Max-Sharpe,EQ_TMUS,0.02
2022-10-03,Equity Max-Sharpe,EQ_TTWO,0.02
2022-10-03,Equity Max-Sharpe,EQ_UPS,0.02
2022-10-03,Equity Max-Sharpe,EQ_USB,0.02
2022-10-03,Equity Max-Sharpe,EQ_V,0.02
2022-10-03,Equity Max-Sharpe,EQ_WFC,0.02
2022-10-03,Equity Max-Sharpe,EQ_WMT,0.02
2022-10-03,Equity Max-Sharpe,EQ_XOM,0.02
2022-11-01,Equity Max-Sharpe,EQ_ABBV,0.02
2022-11-01,Equity Max-Sharpe,EQ_ABT,0.02
2022-11-01,Equity Max-Sharpe,EQ_ADBE,0.02
2022-11-01,Equity Max-Sharpe,EQ_AEP,0.02
2022-11-01,Equity Max-Sharpe,EQ_AMD,0.02
2022-11-01,Equity Max-Sharpe,EQ_AMGN,0.02
2022-11-01,Equity Max-Sharpe,EQ_AMT,0.02
2022-11-01,Equity Max-Sharpe,EQ_BA,0.02
2022-11-01,Equity Max-Sharpe,EQ_CAT,0.02
2022-11-01,Equity Max-Sharpe,EQ_CCI,0.02
2022-11-01,Equity Max-Sharpe,EQ_CMCSA,0.02
2022-11-01,Equity Max-Sharpe,EQ_COP,0.02
2022-11-01,Equity Max-Sharpe,EQ_CVX,0.02
2022-11-01,Equity Max-Sharpe,EQ_D,0.02
2022-11-01,Equity Max-Sharpe,EQ_DD,0.02
2022-11-01,Equity Max-Sharpe,EQ_DIS,0.02
2022-11-01,Equity Max-Sharpe,EQ_DOW,0.02
2022-11-01,Equity Max-Sharpe,EQ_DUK,0.02
2022-11-01,Equity Max-Sharpe,EQ_EA,0.02
2022-11-01,Equity Max-Sharpe,EQ_GE,0.02
2022-11-01,Equity Max-Sharpe,EQ_GILD,0.02
2022-11-01,Equity Max-Sharpe,EQ_GS,0.02
2022-11-01,Equity Max-Sharpe,EQ_INTC,0.02
2022-11-01,Equity Max-Sharpe,EQ_KO,0.02
2022-11-01,Equity Max-Sharpe,EQ_MMM,0.02
2022-11-01,Equity Max-Sharpe,EQ_MRK,0.02
2022-11-01,Equity Max-Sharpe,EQ_MS,0.02
2022-11-01,Equity Max-Sharpe,EQ_NEE,0.02
2022-11-01,Equity Max-Sharpe,EQ_NEM,0.02
2022-11-01,Equity Max-Sharpe,EQ_NKE,0.02
2022-11-01,Equity Max-Sharpe,EQ_NUE,0.02
2022-11-01,Equity Max-Sharpe,EQ_NVDA,0.02
2022-11-01,Equity Max-Sharpe,EQ_O,0.02
2022-11-01,Equity Max-Sharpe,EQ_OXY,0.02
2022-11-01,Equity Max-Sharpe,EQ_PLD,0.02
2022-11-01,Equity Max-Sharpe,EQ_PSA,0.02
2022-11-01,Equity Max-Sharpe,EQ_QCOM,0.02
2022-11-01,Equity Max-Sharpe,EQ_SBUX,0.02
2022-11-01,Equity Max-Sharpe,EQ_SHW,0.02
2022-11-01,Equity Max-Sharpe,EQ_SLB,0.02
2022-11-01,Equity Max-Sharpe,EQ_SO,0.02
2022-11-01,Equity Max-Sharpe,EQ_T,0.02
2022-11-01,Equity Max-Sharpe,EQ_TMUS,0.02
2022-11-01,Equity Max-Sharpe,EQ_TTWO,0.02
2022-11-01,Equity Max-Sharpe,EQ_UPS,0.02
2022-11-01,Equity Max-Sharpe,EQ_USB,0.02
2022-11-01,Equity Max-Sharpe,EQ_V,0.02
2022-11-01,Equity Max-Sharpe,EQ_WFC,0.02
2022-11-01,Equity Max-Sharpe,EQ_WMT,0.02
2022-11-01,Equity Max-Sharpe,EQ_XOM,0.02
2022-12-01,Equity Max-Sharpe,EQ_ABBV,0.06203897482810557
2022-12-01,Equity Max-Sharpe,EQ_ABT,0.0
2022-12-01,Equity Max-Sharpe,EQ_ADBE,4.818462307429575e-18
2022-12-01,Equity Max-Sharpe,EQ_AEP,7.45979432738838e-17
2022-12-01,Equity Max-Sharpe,EQ_AMD,1.0534240635501596e-17
2022-12-01,Equity Max-Sharpe,EQ_AMGN,0.2711822568109087
2022-12-01,Equity Max-Sharpe,EQ_AMT,0.0
2022-12-01,Equity Max-Sharpe,EQ_BA,0.0
2022-12-01,Equity Max-Sharpe,EQ_CAT,0.0
2022-12-01,Equity Max-Sharpe,EQ_CCI,5.830551263472409e-18
2022-12-01,Equity Max-Sharpe,EQ_CMCSA,2.1088866994497334e-18
2022-12-01,Equity Max-Sharpe,EQ_COP,1.2390172613222432e-17
2022-12-01,Equity Max-Sharpe,EQ_CVX,1.3757260738501915e-17
2022-12-01,Equity Max-Sharpe,EQ_D,0.0
2022-12-01,Equity Max-Sharpe,EQ_DD,0.0
2022-12-01,Equity Max-Sharpe,EQ_DIS,1.3635311045686253e-17
2022-12-01,Equity Max-Sharpe,EQ_DOW,0.0
2022-12-01,Equity Max-Sharpe,EQ_DUK,0.0
2022-12-01,Equity Max-Sharpe,EQ_EA,0.0
2022-12-01,Equity Max-Sharpe,EQ_GE,0.0
2022-12-01,Equity Max-Sharpe,EQ_GILD,1.650484926968603e-16
2022-12-01,Equity Max-Sharpe,EQ_GS,3.345554802441012e-18
2022-12-01,Equity Max-Sharpe,EQ_INTC,4.210488540424727e-18
2022-12-01,Equity Max-Sharpe,EQ_KO,8.623530195619633e-18
2022-12-01,Equity Max-Sharpe,EQ_MMM,4.893597042995113e-19
2022-12-01,Equity Max-Sharpe,EQ_MRK,0.3881355606193392
2022-12-01,Equity Max-Sharpe,EQ_MS,0.0
2022-12-01,Equity Max-Sharpe,EQ_NEE,0.0
2022-12-01,Equity Max-Sharpe,EQ_NEM,0.0
2022-12-01,Equity Max-Sharpe,EQ_NKE,4.0635047546858983e-19
2022-12-01,Equity Max-Sharpe,EQ_NUE,0.0
