date,fg_index,fg_roll,fg_z,label
2021-07-01,55.236902173913045,54.122288011260395,0.9016526904754414,Greed
2021-07-02,58.80896551724138,54.504485712409824,1.4227927047065028,Greed
2021-07-06,52.14138554216867,54.53878465147449,1.4695605150269522,Greed
2021-07-07,53.78201492537313,54.42288924887272,1.3115330554698772,Greed
2021-07-08,52.36382978723404,54.620121071556376,1.5804655858620251,Extreme greed
2021-07-09,57.37462962962963,54.78549350335738,1.8059567157223406,Extreme greed
2021-07-12,53.202828282828285,54.73597243867328,1.7384330014859768,Extreme greed
2021-07-13,54.175430107526886,54.91388725767452,1.9810261176334,Extreme greed
2021-07-14,55.17335227272727,54.880725137782214,1.93580840025668,Extreme greed
2021-07-15,50.47826086956522,54.62107397182384,1.58176489890722,Extreme greed
2021-07-16,55.01039215686275,54.52960595128229,1.4570450343362071,Greed
2021-07-19,48.61066037735849,54.07091712669585,0.8316066817409195,Greed
2021-07-20,58.342531645569615,54.2058926013794,1.0156504909681348,Greed
2021-07-21,53.81825471698113,54.17995985749854,0.9802902821691887,Greed
2021-07-22,55.80871794871795,54.22080384141317,1.0359824914486042,Greed
2021-07-23,59.03394495412844,54.23687380119082,1.0578944470726925,Greed
2021-07-26,55.371260504201686,54.31249958139154,1.1610128594846802,Greed
2021-07-27,53.38775,54.39559054524696,1.2743103124935762,Greed
2021-07-28,53.41885869565217,54.37138012993224,1.2412985592995927,Greed
2021-07-29,54.42333333333333,54.50868036633885,1.4285122629395663,Greed
2021-07-30,52.740187500000005,54.199717557696886,1.0072306016205457,Greed
2021-08-02,52.15781746031746,54.1300501695295,0.9122366664089915,Greed
2021-08-03,54.92559633027523,54.18006125104605,0.9804285358390392,Greed
2021-08-04,50.61379310344827,53.87609063976079,0.5659539112805593,Greed
2021-08-05,53.2726923076923,54.06238606896925,0.8199742843411556,Greed
2021-08-06,50.789848484848484,53.78101649083497,0.4363169637657046,Neutral
2021-08-09,52.43024271844661,54.035655313574175,0.7835259587622642,Greed
2021-08-10,53.46607594936709,53.71055826716068,0.3402446965126877,Neutral
2021-08-11,55.09718309859155,53.79582015926804,0.45650228658339603,Neutral
2021-08-12,57.17546511627907,53.88693663710545,0.5807428103072864,Greed
2021-08-13,54.69335365853658,53.59756388406599,0.18617287913414116,Neutral
2021-08-16,50.767717391304345,53.290661009872835,-0.23229998907927257,Neutral
2021-08-17,49.12809782608696,53.006684198278634,-0.6195123642202527,Fear
2021-08-18,50.19645454545454,52.79185725493212,-0.9124364607706063,Fear
2021-08-19,51.1396511627907,52.57294511022928,-1.2109308731197452,Fear
2021-08-20,48.758863636363635,52.307523519320185,-1.5728425519383336,Extreme fear
2021-08-23,54.66404166666667,52.4746051330768,-1.3450208923391105,Fear
2021-08-24,52.8044705882353,52.33319675027414,-1.5378361981469202,Extreme fear
2021-08-25,53.308098591549296,52.51281711614754,-1.292917508824787,Fear
2021-08-26,51.93945205479452,52.42393443262102,-1.4141121754033696,Fear
2021-08-27,55.061907216494845,52.70873834806412,-1.0257720150604135,Fear
2021-08-30,55.62387755102041,52.921647336902375,-0.7354631169707574,Fear
2021-08-31,51.66227272727272,52.801393788762745,-0.899433061322464,Fear
2021-09-01,54.105533333333334,52.7352838044122,-0.9895763512523768,Fear
2021-09-02,58.56194174757282,52.827715579831775,-0.8635423729927133,Fear
2021-09-03,53.15992857142857,52.725487240691244,-1.0029343106058723,Fear
2021-09-07,53.36339160839161,53.167848928669216,-0.3997585832929966,Neutral
2021-09-08,51.55580188679245,53.2649451673362,-0.2673644452630778,Neutral
2021-09-09,48.37208333333333,53.06726175094639,-0.5369127395641746,Fear
2021-09-10,52.73264367816092,53.35110318250334,-0.14988495986772632,Neutral
2021-09-13,53.002585034013606,53.232427708742414,-0.31170314427502904,Neutral
2021-09-14,53.426445783132536,53.27685450837793,-0.25112563968862256,Neutral
2021-09-15,52.240092592592596,53.2005683655953,-0.35514447971777285,Neutral
2021-09-16,51.10404109589041,53.14089615424501,-0.4365096396304701,Neutral
2021-09-17,52.55282051282051,52.96167567541113,-0.6808830689030629,Fear
2021-09-20,52.87413173652694,52.76526526009017,-0.9486955814526231,Fear
2021-09-21,50.556739130434785,52.68629857460174,-1.0563694357836506,Fear
2021-09-22,51.218526315789475,52.48008378763432,-1.337550554067878,Fear
2021-09-23,54.74707865168539,52.20759356649951,-1.709100558929103,Extreme fear
2021-09-24,49.00541666666667,51.91084271615937,-2.113730785391077,Extreme fear
2021-09-27,54.90389610389611,52.11037960867516,-1.841655211172374,Extreme fear
2021-09-28,53.40549504950495,52.11318650474938,-1.8378279096065502,Extreme fear
2021-09-29,53.20735294117647,52.22328990837499,-1.687698044461433,Extreme fear
2021-09-30,51.81924107142857,52.453100424248,-1.3743433195315602,Fear
2021-10-01,54.84886363636363,52.594181754794846,-1.1819739609828153,Fear
2021-10-04,53.51829710144928,52.62856255929055,-1.1350945242664718,Fear
2021-10-05,55.6781443298969,52.778675795741506,-0.9304098442041606,Fear
2021-10-06,51.48654761904762,52.72843946417185,-0.9989088500076821,Fear
2021-10-07,52.71916666666667,52.836114502223595,-0.8520901467714805,Fear
2021-10-08,52.714578313253014,52.84689835558576,-0.8373859832516007,Fear
2021-10-11,53.69119402985075,52.90136917514069,-0.7631131040776501,Fear
2021-10-12,53.935930232558135,53.126648581948906,-0.45593670579759,Neutral
2021-10-13,56.48680952380952,53.47786746248358,0.02296259644728554,Neutral
2021-10-14,57.607166666666664,53.66853999681566,0.28295130636483345,Neutral
2021-10-15,58.70914893617021,54.315455481449234,1.1650433332250996,Greed
2021-10-18,50.65843949044586,54.03242504055255,0.7791213678309338,Greed
2021-10-19,57.05895833333333,54.275989259474436,1.1112297508311244,Greed
2021-10-20,53.2583950617284,54.27939206751124,1.1158695993267902,Greed
2021-10-21,50.43715753424657,54.18725316503243,0.9902349636274326,Greed
2021-10-22,51.91617346938775,53.99174048723405,0.7236465477793574,Greed
2021-10-25,53.72239495798319,54.005347011002975,0.7421995217225525,Greed
2021-10-26,57.62525547445255,54.13515442064002,0.919196492405792,Greed
2021-10-27,51.783274336283185,54.154936201789056,0.9461696470807686,Greed
2021-10-28,54.982769230769236,54.30584303939589,1.151936430244233,Greed
2021-10-29,55.489821428571425,54.49085924708378,1.4042125397484835,Greed
2021-11-01,54.5369387755102,54.54724223012775,1.4810927211246518,Greed
2021-11-02,52.45932835820896,54.44880210517113,1.3468661468503558,Greed
2021-11-03,55.014,54.35061480358384,1.212984306136441,Greed
2021-11-04,56.21257462686567,54.25764200093044,1.0862126182058778,Greed
2021-11-05,57.77090361445783,54.19509231281628,1.0009239174734335,Greed
2021-11-08,52.43833333333333,54.313751902342105,1.1627204431672495,Greed
2021-11-09,52.588686868686864,54.01573380469901,0.7563622804159931,Greed
2021-11-10,50.703272727272726,53.8453923157353,0.5240956662639129,Greed
2021-11-11,55.314772727272725,54.170566661937045,0.9674823294947744,Greed
2021-11-12,52.93254237288136,54.23832458883661,1.059872647077825,Greed
2021-11-15,53.33582089552239,54.21255298467256,1.0247321579529078,Greed
2021-11-16,57.167647058823526,54.18204575696396,0.9831344794885986,Greed
2021-11-17,49.636503759398494,54.03892771850498,0.7879879980342963,Greed
2021-11-18,55.96885245901639,54.10466660038812,0.8776252766916064,Greed
2021-11-19,55.98580952380953,54.13773247340399,0.9227117580655919,Greed
2021-11-22,57.392406015037594,54.32809695603916,1.1822804286547246,Greed
2021-11-23,55.313580246913574,54.51838041528614,1.4417386210030207,Greed
2021-11-24,52.27786764705883,54.33597159175672,1.1930177715470804,Greed
2021-11-26,47.04184210526316,53.43556698144932,-0.03471559790573696,Neutral
2021-11-29,52.154713114754095,53.415308394407944,-0.062338894192691716,Neutral
2021-11-30,51.415666666666674,53.331521237120796,-0.1765856314432973,Neutral
2021-12-01,48.098837209302324,53.145490128694334,-0.4302455938167558,Neutral
2021-12-02,53.87896551724138,53.042932470834955,-0.5700865690910797,Fear
2021-12-03,51.22064516129033,52.92065409857845,-0.7368174323753417,Fear
2021-12-06,50.9090303030303,52.747311913400445,-0.9731756014036567,Fear
2021-12-07,54.433798449612404,52.5520370127425,-1.2394397997538749,Fear
2021-12-08,54.586104651162785,52.905579933582814,-0.7573715867742902,Fear
2021-12-09,52.146844660194176,52.63257937652408,-1.1296174526254117,Fear
2021-12-10,53.51182432432432,52.455866147989425,-1.370572157890265,Fear
2021-12-13,54.046107142857146,52.216844799976535,-1.6964861765522037,Extreme fear
2021-12-14,52.78430107526882,52.03618200200191,-1.9428262587253033,Extreme fear
2021-12-15,55.50349056603773,52.26658363907183,-1.6286655192431596,Extreme fear
2021-12-16,52.0409842519685,52.251543679931615,-1.649173032754611,Extreme fear
2021-12-17,51.70581818181819,52.562475418368614,-1.2252066663776637,Fear
2021-12-20,52.07565972222223,52.55720519219982,-1.2323928052067246,Fear
2021-12-21,55.317098214285714,52.81730062870775,-0.8777435253300189,Fear
2021-12-22,54.35406666666666,53.23431592586538,-0.3091284937855694,Neutral
2021-12-23,54.450765765765766,53.27243594243367,-0.25715050983344306,Neutral
2021-12-27,56.19119658119658,53.796290018098645,0.4571429556322469,Neutral
2021-12-28,56.43757425742574,53.93941686151389,0.6523014429542456,Greed
2021-12-29,54.64325757575757,53.94349921327065,0.657867873223749,Greed
2021-12-30,55.68415841584159,54.196164481531184,1.0023858572435151,Greed
2021-12-31,55.07666666666667,54.30793893455564,1.154794257044585,Greed
2022-01-03,54.98543795620438,54.375033992651865,1.2462807296893579,Greed
2022-01-04,53.701906779661016,54.44057725725131,1.3356512772970002,Greed
2022-01-05,51.86866935483871,54.1809471707371,0.9816365185113923,Greed
2022-01-06,53.33906542056074,54.273667254207965,1.1080636149439274,Greed
2022-01-07,53.394336283185844,54.39427569001994,1.2725174611246082,Greed
2022-01-10,54.58441011235955,54.57347214645832,1.5168581350156398,Extreme greed
2022-01-11,55.69794117647059,54.600675215185824,1.5539504764429792,Extreme greed
2022-01-12,56.666143790849674,54.765823581198894,1.7791360847170563,Extreme greed
2022-01-13,55.11829341317366,54.81350412744231,1.8441501872956638,Extreme greed
2022-01-14,53.38968390804598,54.71858277948255,1.7147215892747731,Extreme greed
2022-01-18,54.08391975308641,54.445277900478736,1.342060769743101,Greed
2022-01-19,56.055045871559635,54.546119921607456,1.4795624139656114,Greed
2022-01-20,56.089697802197804,54.57508702063291,1.5190600727766304,Extreme greed
2022-01-21,54.255197740113,54.51641066873621,1.43905280227106,Greed
2022-01-24,52.66603603603604,54.35073910300991,1.2131537927777154,Greed
2022-01-25,53.86888613861386,54.36266620007796,1.2294168093188598,Greed
2022-01-26,53.63802173913044,54.489048513241656,1.4017435404389194,Greed
2022-01-27,57.320364806866955,54.77342704083496,1.789503669480198,Extreme greed
2022-01-28,54.69897619047619,54.866615605641414,1.9165695566986563,Extreme greed
2022-01-31,54.97584905660377,54.894575530230284,1.954693897725099,Extreme greed
2022-02-01,53.30194915254237,54.72343324280684,1.7213353666947966,Extreme greed
2022-02-02,55.24725941422594,54.62208435876229,1.5831425970511317,Extreme greed
2022-02-03,53.6587,54.51782768639274,1.4409849557075358,Greed
2022-02-04,55.97658653846153,54.702606445708135,1.692937296000583,Extreme greed
2022-02-07,53.609601063829786,54.629739420249585,1.5935805427541874,Extreme greed
2022-02-08,55.52748815165877,54.725977313487746,1.7248042965885777,Extreme greed
2022-02-09,54.930431654676255,54.65100303236218,1.6225742260904215,Extreme greed
2022-02-10,53.31188271604938,54.46581535995229,1.370064318404248,Greed
2022-02-11,51.99563909774436,54.315178117127715,1.164665137212855,Greed
2022-02-14,52.595253164556965,54.3104592590291,1.1582308081489445,Greed
2022-02-15,53.043386075949364,54.255425921518146,1.0831909159481559,Greed
2022-02-16,54.51906896551724,54.31416240327726,1.1632801756369748,Greed
2022-02-17,50.542575,53.86230974948613,0.547163182471217,Greed
2022-02-18,51.98751798561151,53.681545869161816,0.300685270957449,Neutral
2022-02-22,52.68058823529412,53.5447127188268,0.11410845561184735,Neutral
2022-02-23,53.31760683760684,53.406880391925434,-0.07383077214084746,Neutral
2022-02-24,51.16503846153846,53.228761710606754,-0.31670186173157794,Neutral
2022-02-25,53.470639999999996,53.049765529288074,-0.5607694534496451,Fear
2022-02-28,51.427058823529414,52.893869654980904,-0.7733389637074739,Fear
2022-03-01,52.10393750000001,52.64933032271956,-1.1067769480581622,Fear
2022-03-02,54.65787671232877,52.62986211255189,-1.1333225376661544,Fear
2022-03-03,52.744927536231884,52.5893653139935,-1.1885413474956317,Fear
2022-03-04,53.65742857142857,52.7080645621138,-1.0266907459127497,Fear
2022-03-07,52.852437810945275,52.72643489399867,-1.001642151975316,Fear
2022-03-08,53.59695035460993,52.76597519961729,-0.9477275539261526,Fear
2022-03-09,52.66529069767442,52.63356246619993,-1.1282769752595743,Fear
2022-03-10,52.50761363636364,52.77392236879734,-0.9368913091053813,Fear
2022-03-11,51.92096899224806,52.76916886927138,-0.9433728729744381,Fear
2022-03-14,55.2776875,52.936403444653294,-0.7153426448167328,Fear
2022-03-15,54.587870370370375,53.06355558699171,-0.5419662245283097,Fear
2022-03-16,53.65479865771812,53.086035041665795,-0.5113146970766093,Fear
2022-03-17,53.39962837837838,53.23500770278846,-0.30818523160881445,Neutral
2022-03-18,54.412045454545456,53.29776806642482,-0.2226092673886268,Neutral
2022-03-21,52.43924311926605,53.36524701947393,-0.13059934046717164,Neutral
2022-03-22,57.867985074626866,53.74951685778239,0.39336610569427377,Neutral
2022-03-23,52.253214285714286,53.58920602934142,0.17477665012228283,Neutral
2022-03-24,53.86675595238095,53.66399459041802,0.2767534847985923,Neutral
2022-03-25,54.00666666666667,53.68727713010056,0.30850004691815486,Neutral
2022-03-28,54.542500000000004,53.79994794270421,0.4621306645464185,Neutral
2022-03-29,54.73765306122449,53.87599478981185,0.5658232165024244,Greed
2022-03-30,54.24617647058823,53.98138717467277,0.7095294417912873,Greed
2022-03-31,53.26814685314685,54.032089389124984,0.7786636952985921,Greed
2022-04-01,53.96456834532374,54.168329345996696,0.9644316704837805,Greed
2022-04-04,53.74670616113744,54.066263923405856,0.8252618753188075,Greed
2022-04-05,50.986466666666665,53.82617034315895,0.4978858302762457,Neutral
2022-04-06,54.3413025210084,53.87193726737829,0.5602906418887973,Greed
2022-04-07,53.04396946564886,53.848226673196336,0.5279604123969653,Greed
2022-04-08,57.16518939393939,54.03176960248926,0.7782276549681835,Greed
2022-04-11,54.760486111111106,54.18651913527893,0.9892340882296063,Greed
2022-04-12,53.78828467153284,53.914539108406,0.6183797511970889,Greed
2022-04-13,56.68347972972973,54.209890138007026,1.0211012728246103,Greed
2022-04-14,55.01286096256685,54.28629713868609,1.125284906848277,Greed
2022-04-18,55.02560402684564,54.34077817431931,1.199571716004464,Greed
2022-04-19,56.160384615384615,54.44240185675932,1.3381391829298914,Greed
2022-04-20,54.17825757575758,54.437550507128556,1.3315241969998042,Greed
2022-04-21,54.298815789473686,54.511169716866185,1.4319065799784692,Greed
2022-04-22,53.15631756756757,54.453437518455026,1.353186695973152,Greed
2022-04-25,53.78283393501805,54.45601807373221,1.3567053738977743,Greed
2022-04-26,52.365400943396224,54.5545133792129,1.491007188758326,Greed
2022-04-27,55.37420289855072,54.62829197760878,1.591606903781064,Extreme greed
2022-04-28,58.78917061611374,55.03866348835627,2.151162898774749,Extreme greed
2022-04-29,52.63806701030928,54.71529760381126,1.710242136648708,Extreme greed
2022-05-02,52.39487951807229,54.546325704308494,1.479843005919526,Greed
2022-05-03,54.77053333333333,54.61648632300852,1.5755094783180557,Extreme greed
2022-05-04,52.124020979020976,54.290810697957895,1.1314393037378139,Greed
2022-05-05,55.351024096385544,54.31496520751637,1.1643748274659593,Greed
2022-05-06,52.82703333333333,54.21576974923751,1.0291183296282282,Greed
2022-05-09,52.71433333333333,54.061685036336684,0.8190184016788185,Greed
2022-05-10,54.280744680851065,53.93637570736778,0.6481547222643603,Greed
2022-05-11,52.54828571428572,53.82771091660299,0.4999864563766542,Neutral
2022-05-12,49.163231707317074,53.48533864445922,0.03314981596586912,Neutral
2022-05-13,53.089755244755246,53.480901156271734,0.027099144676583507,Neutral
2022-05-16,51.37800970873787,53.32057954118638,-0.19150501886458005,Neutral
2022-05-17,53.74060301507538,53.41225967929833,-0.06649592452236777,Neutral
2022-05-18,49.731047297297295,53.03604930588143,-0.5794720067089634,Fear
2022-05-19,53.0696644295302,52.65474889344252,-1.099388536209566,Fear
2022-05-20,51.73934640522876,52.59483418643716,-1.1810843474808543,Fear
2022-05-23,54.97543010752688,52.766870892400796,-0.9465062452983389,Fear
2022-05-24,54.6256779661017,52.75721386791869,-0.9596739379895749,Fear
2022-05-25,51.645102040816326,52.72528593870505,-1.0032087929474323,Fear
2022-05-26,52.14484567901235,52.51154071088017,-1.2946579323207963,Fear
2022-05-27,52.4790099009901,52.48833914872395,-1.326294078733792,Fear
2022-05-31,55.44184375,52.5551323547625,-1.2352191919911917,Fear
2022-06-01,54.3738188976378,52.685527582144786,-1.057420711128275,Fear
2022-06-02,53.842708333333334,53.01977591257452,-0.601661351108592,Fear
2022-06-03,52.9186936936937,53.00755723035583,-0.6183219542628796,Fear
2022-06-06,53.304836601307194,53.145187722682216,-0.4306579350552945,Neutral
2022-06-07,53.1148,53.10048750731969,-0.4916082516063873,Neutral
2022-06-08,53.27675213675214,53.35375213870932,-0.14627301486980868,Neutral
2022-06-09,54.249117647058824,53.43799879710422,-0.031399731689924264,Neutral
2022-06-10,52.47922480620155,53.49084725431657,0.04066099934248221,Neutral
2022-06-13,53.6559090909091,53.39659575312958,-0.08785423903327706,Neutral
2022-06-14,52.92489285714286,53.27511110248965,-0.253502834963986,Neutral
2022-06-15,54.72564748201439,53.49515006257524,0.046528029809734875,Neutral
2022-06-16,52.365223880597014,53.510891362688426,0.06799184641650444,Neutral
2022-06-17,54.638729508196725,53.66515704891748,0.2783385378670136,Neutral
2022-06-21,53.133917050691245,53.500305141824,0.05355716176155189,Neutral
2022-06-22,51.972500000000004,53.32878236342129,-0.18032018210764003,Neutral
2022-06-23,52.23364640883978,53.2138493688146,-0.3370353644983655,Neutral
2022-06-24,53.71890756302521,53.27100750233829,-0.25909823816721567,Neutral
2022-06-27,54.11324444444444,53.328750919705236,-0.1803630567209163,Neutral
2022-06-28,53.23503012048192,53.33733878545394,-0.16865319958406516,Neutral
2022-06-29,53.26160256410256,53.33625667312184,-0.17012869782608472,Neutral
2022-06-30,53.049090909090914,53.2505404775527,-0.28700574665288986,Neutral
2022-07-01,54.348482142857144,53.38405885874238,-0.10494873567653659,Neutral
2022-07-05,53.913486842105264,53.439192993572824,-0.029771402783782645,Neutral
2022-07-06,52.6075,53.2762585718794,-0.25193822007408617,Neutral
2022-07-07,53.01633802816901,53.32634427553879,-0.18364460072649327,Neutral
2022-07-08,54.41348958333333,53.30901812747236,-0.20726941328489035,Neutral
2022-07-11,53.03880952380952,53.289717512925016,-0.23358648036724933,Neutral
2022-07-12,50.52932142857143,53.1036749684879,-0.4872620361436407,Neutral
2022-07-13,52.797586206896554,53.162609697551936,-0.40690245927866453,Neutral
2022-07-14,49.740111111111105,52.98450003342846,-0.6497612536064389,Fear
2022-07-15,53.250718562874255,52.9510579619891,-0.6953606947684631,Fear
2022-07-18,56.05852320675105,53.090006445011,-0.5058995488702942,Fear
2022-07-19,53.13091603053435,53.08256972430047,-0.5160397792412839,Fear
2022-07-20,55.05948170731707,53.21098966310149,-0.3409346738650703,Neutral
2022-07-21,54.65692567567568,53.32583500357184,-0.18433901097361,Neutral
2022-07-22,55.25277777777777,53.39042754892331,-0.0962648025143433,Neutral
2022-07-25,52.776905829596416,53.349526100968184,-0.15203536603500947,Neutral
2022-07-26,46.97145320197044,52.88672385829253,-0.7830825089372686,Fear
2022-07-27,54.9160989010989,53.04063045169913,-0.5732254531858726,Fear
2022-07-28,54.753221153846155,53.1564226600776,-0.4153387025834396,Neutral
2022-07-29,58.25087719298245,53.41224850072088,-0.06651116690607382,Neutral
2022-08-01,54.15730555555556,53.48681490283728,0.03516274621070941,Neutral
2022-08-02,50.12146739130435,53.45962463368614,-0.0019121425438729655,Neutral
2022-08-03,56.53698224852071,53.70891770312775,0.3380077297258796,Neutral
2022-08-04,53.69066433566434,53.97228791809797,0.6971222852683098,Greed
2022-08-05,56.34147368421052,54.17833825952039,0.9780791762654405,Greed
2022-08-08,53.40792349726776,54.001631612221495,0.7371334447471242,Greed
2022-08-09,51.3943893129771,53.88586316438434,0.57927909247886,Greed
2022-08-10,54.586937984496124,53.85436024952962,0.5363237595547362,Greed
2022-08-11,53.47027972027972,53.77525051916989,0.4284548585082392,Neutral
2022-08-12,55.15045454545455,53.76842897034833,0.4191534366544392,Neutral
2022-08-15,53.22077720207254,53.79802039518008,0.4595023856710277,Neutral
2022-08-16,54.07428057553957,54.27154222008469,1.1051660561414696,Greed
2022-08-17,54.63714912280702,54.25294556819856,1.0798088669186132,Greed
2022-08-18,51.35799107142857,54.0265968960374,0.7711744877046668,Greed
2022-08-19,52.90058252427185,53.669910584790024,0.28482015129591715,Neutral
2022-08-22,56.269478527607355,53.810722116260145,0.4768216293098978,Neutral
2022-08-23,52.89299019607843,53.99549030324508,0.7287595538583452,Greed
2022-08-24,52.05740310077519,53.696851693395374,0.3215553008788893,Neutral
2022-08-25,53.89408,53.71041273768442,0.34004626195094323,Neutral
2022-08-26,51.72692660550459,53.40277626577069,-0.07942689256819883,Neutral
2022-08-29,50.68759868421053,53.22142127823354,-0.32671079956645577,Neutral
2022-08-30,53.56406542056075,53.36606635207246,-0.12948215163852442,Neutral
2022-08-31,52.92109756097561,53.255010323837745,-0.2809109539589651,Neutral
2022-09-01,49.961271676300576,53.02107645423914,-0.599888016785614,Fear
2022-09-02,51.365598290598285,52.768752703915396,-0.9439403290812877,Fear
2022-09-06,52.97411602209945,52.65788205737273,-1.0951163569414375,Fear
2022-09-07,52.20222627737226,52.48395899698453,-1.3322665697585938,Fear
2022-09-08,55.319398496240595,52.76691667018539,-0.9464438256782256,Fear
2022-09-09,53.48742718446602,52.80883414591354,-0.8892878725372092,Fear
2022-09-12,54.865596590909085,52.70855686472081,-1.026019473985017,Fear
2022-09-13,53.94081967213115,52.78340182729601,-0.9239657338807236,Fear
2022-09-14,52.54974842767295,52.81856935064585,-0.8760135783238225,Fear
2022-09-15,51.240254777070064,52.62901040615085,-1.1344838693136907,Fear
2022-09-16,53.503,52.75587279147195,-0.9615025429142994,Fear
2022-09-19,52.20581395348837,52.86431673927751,-0.8136354041724916,Fear
2022-09-20,49.23757142857143,52.55528145413542,-1.2350158897497308,Fear
2022-09-21,54.08490566037736,52.63841060409269,-1.12166636864727,Fear
2022-09-22,53.04014814814815,52.85833035208179,-0.8217980537619247,Fear
2022-09-23,50.853093220338984,52.82172284706327,-0.8717136749939265,Fear
2022-09-26,54.21775974025974,52.91479197327637,-0.74481064650029,Fear
2022-09-27,53.28199115044248,52.93531698183257,-0.716824075103075,Fear
2022-09-28,51.055400000000006,52.858861896674426,-0.8210732740059606,Fear
2022-09-29,51.69224637681159,52.61705175537916,-1.150789910440049,Fear
2022-09-30,52.803031914893616,52.57142540407433,-1.2130030459371979,Fear
2022-10-03,54.98745161290323,52.57954907220728,-1.2019261385835438,Fear
2022-10-04,55.21767857142857,52.6646729988271,-1.0858566693098035,Fear
2022-10-05,53.2960162601626,52.71442418765974,-1.0180191726993366,Fear
2022-10-06,50.652671755725194,52.67525198623675,-1.071431847724965,Fear
2022-10-07,51.78165644171779,52.560495749017946,-1.2279060151975993,Fear
2022-10-10,51.559588235294115,52.517414034471656,-1.286649448934198,Fear
2022-10-11,52.31325892857143,52.72245986780499,-1.0070622400630063,Fear
2022-10-12,52.1288671875,52.5920573029465,-1.184870725832919,Fear
2022-10-13,50.53052631578948,52.424749180789256,-1.4130012376067433,Fear
2022-10-14,53.80610429447853,52.62161658573189,-1.1445656036275487,Fear
2022-10-17,53.7462091503268,52.59017987973636,-1.1874306584424226,Fear
2022-10-18,54.63207317073171,52.680185347755646,-1.0647050356995877,Fear
2022-10-19,52.852357142857144,52.799982490612784,-0.9013574160104774,Fear
2022-10-20,54.24566433566434,52.970210354536306,-0.6692457335989107,Fear
2022-10-21,54.22673913043478,53.06512416890571,-0.5398274078935515,Fear
2022-10-24,55.20479289940829,53.07961358800605,-0.520070575098797,Fear
2022-10-25,53.47236686390532,52.96325947417117,-0.6787235035632847,Fear
2022-10-26,54.77934210526316,53.062147863844544,-0.5438857045742177,Fear
2022-10-27,54.30880710659899,53.30589022056946,-0.21153442441130604,Neutral
2022-10-28,55.35210365853659,53.543920035024044,0.11302760335395239,Neutral
2022-10-31,54.76333333333334,53.75750304155999,0.40425554829164045,Neutral
2022-11-01,54.83125,53.925369112988555,0.63314684352994,Greed
2022-11-02,55.97123134328358,54.18152672337414,0.982426758925208,Greed
2022-11-03,52.287410071942446,54.29865230711767,1.1421316137565032,Greed
2022-11-04,55.381904761904764,54.40370567161275,1.2853755728471432,Greed
2022-11-07,52.37997159090909,54.31262316765157,1.1611813736989667,Greed
2022-11-08,55.56297872340426,54.37468353782974,1.245802872207639,Greed
2022-11-09,51.33548076923077,54.273558446254654,1.107915251470871,Greed
2022-11-10,53.406009174311926,54.21758143549781,1.0315886275934893,Greed
2022-11-11,54.43863636363637,54.23170791771126,1.050850583172006,Greed
2022-11-14,53.528191489361696,54.119934490374824,0.8984435819326357,Greed
2022-11-15,55.14325396825397,54.231326963998065,1.0503311393791213,Greed
2022-11-16,52.72270370370371,54.094217737227424,0.8633778840990094,Greed
2022-11-17,53.258551401869155,54.02420069024545,0.767907176790028,Greed
2022-11-18,51.4529375,53.76425627967634,0.4134638260951804,Neutral
2022-11-21,55.0021686746988,53.78017863576737,0.4351745188987151,Neutral
2022-11-22,52.82768867924528,53.646607881050386,0.2530460947749719,Neutral
2022-11-23,54.08932038834951,53.521147150721454,0.08197597427862716,Neutral
2022-11-25,54.93842592592593,53.57759416806432,0.15894346867457695,Neutral
2022-11-28,52.587046979865775,53.59238526727551,0.17911165291595094,Neutral
2022-11-29,52.56370535714286,53.378151455399696,-0.11300368800308266,Neutral
2022-11-30,54.86889380530974,53.63053810083391,0.23113438398885663,Neutral
2022-12-01,55.64762711864407,53.790653668286204,0.44945759433197463,Neutral
2022-12-02,56.44013636363636,53.93361795400049,0.6443944285086584,Greed
2022-12-05,52.62734265734266,53.869271608856266,0.5566559226952327,Greed
2022-12-06,51.15608490566038,53.58447381867102,0.16832411435689623,Neutral
2022-12-07,53.79525210084034,53.661084418466494,0.27278536294000333,Neutral
2022-12-08,54.1141129032258,53.72219595427767,0.356113092401851,Neutral
2022-12-09,53.97653846153846,53.90245316581614,0.6019001431975349,Greed
2022-12-12,53.179468085106386,53.772260266559535,0.42437754385347526,Neutral
2022-12-13,54.62405303030303,53.900572005920814,0.5993351154862929,Greed
2022-12-14,53.9228021978022,53.88867784945314,0.5831170146128718,Greed
2022-12-15,53.390071428571424,53.85543742139436,0.5377925212956713,Greed
2022-12-16,50.60527777777778,53.56656087818448,0.14389918968571042,Neutral
2022-12-19,54.133906249999995,53.669684829526766,0.2845123260506227,Neutral
2022-12-20,58.01376984126985,54.0330224618019,0.7799359727263834,Greed
2022-12-21,55.54764492753623,54.07827253661699,0.8416360419894238,Greed
2022-12-22,52.05058823529412,53.838469944393665,0.5146567693562537,Greed
2022-12-23,55.23950704225352,53.75842798963481,0.4055167475385853,Neutral
2022-12-27,55.14486413043478,54.12413260085385,0.9041678532932493,Greed
2022-12-28,51.925224719101124,53.990559216443906,0.7220358434906253,Greed
2022-12-29,51.653415841584156,53.81479514061236,0.4823753413350979,Neutral
2022-12-30,54.143457446808505,53.82671792527451,0.49863247775904485,Neutral
2023-01-03,54.4498717948718,53.86310781794657,0.5482513768993377,Greed
